date,plate_id,plate_name,sample_id,well_A01,well_01A,tissue_id,dna_person,notes,tissue_type,extraction
7/9/21,Plate 15,Seren Plate 15,Plate 15_A01,A01,01A,21.GS.C6.SN.Student2.IB-plant2506-TMS21F2228P0045,ruth,,Leaf,CTAB
7/9/21,Plate 15,Seren Plate 15,Plate 15_B01,B01,01B,21.GS.C6.SN.Student2.IB-plant2508-TMS21F2228P0047,ruth,,Leaf,CTAB
7/9/21,Plate 15,Seren Plate 15,Plate 15_C01,C01,01C,21.GS.C6.SN.Student2.IB-plant2510-TMS21F2228P0049,ruth,,Leaf,CTAB
7/9/21,Plate 15,Seren Plate 15,Plate 15_D01,D01,01D,21.GS.C6.SN.Student2.IB-plant2512-TMS21F2228P0051,ruth,,Leaf,CTAB
7/9/21,Plate 15,Seren Plate 15,Plate 15_E01,E01,01E,2514,ruth,,Leaf,CTAB
7/9/21,Plate 15,Seren Plate 15,Plate 15_F01,F01,01F,21.GS.C6.SN.Student2.IB-plant2516-TMS21F2228P0055,ruth,,Leaf,CTAB
7/9/21,Plate 15,Seren Plate 15,Plate 15_G01,G01,01G,21.GS.C6.SN.Student2.IB-plant2518-TMS21F2228P0057,ruth,,Leaf,CTAB
7/9/21,Plate 15,Seren Plate 15,Plate 15_H01,H01,01H,21.GS.C6.SN.Student2.IB-plant2520-TMS21F2228P0059,ruth,,Leaf,CTAB
7/9/21,Plate 15,Seren Plate 15,Plate 15_A02,A02,02A,21.GS.C6.SN.Student2.IB-plant2522-TMS21F2228P0061,ruth,,Leaf,CTAB
7/9/21,Plate 15,Seren Plate 15,Plate 15_B02,B02,02B,21.GS.C6.SN.Student2.IB-plant2524-TMS21F2228P0063,ruth,,Leaf,CTAB
7/9/21,Plate 15,Seren Plate 15,Plate 15_C02,C02,02C,21.GS.C6.SN.Student2.IB-plant2526-TMS21F2228P0065,ruth,,Leaf,CTAB
7/9/21,Plate 15,Seren Plate 15,Plate 15_D02,D02,02D,2527,ruth,,Leaf,CTAB
7/9/21,Plate 15,Seren Plate 15,Plate 15_E02,E02,02E,21.GS.C6.SN.Student2.IB-plant2529-TMS21F2228P0068,ruth,,Leaf,CTAB
7/9/21,Plate 15,Seren Plate 15,Plate 15_F02,F02,02F,21.GS.C6.SN.Student2.IB-plant2532-TMS21F2228P0071,ruth,,Leaf,CTAB
7/9/21,Plate 15,Seren Plate 15,Plate 15_G02,G02,02G,21.GS.C6.SN.Student2.IB-plant2551-TMS21F2229P0002,ruth,,Leaf,CTAB
7/9/21,Plate 15,Seren Plate 15,Plate 15_H02,H02,02H,21.GS.C6.SN.Student2.IB-plant2553-TMS21F2229P0004,ruth,,Leaf,CTAB
7/9/21,Plate 15,Seren Plate 15,Plate 15_A03,A03,03A,21.GS.C6.SN.Student2.IB-plant2555-TMS21F2229P0006,ruth,,Leaf,CTAB
7/9/21,Plate 15,Seren Plate 15,Plate 15_B03,B03,03B,21.GS.C6.SN.Student2.IB-plant2557-TMS21F2229P0008,ruth,,Leaf,CTAB
7/9/21,Plate 15,Seren Plate 15,Plate 15_C03,C03,03C,21.GS.C6.SN.Student2.IB-plant2559-TMS21F2229P0010,ruth,,Leaf,CTAB
7/9/21,Plate 15,Seren Plate 15,Plate 15_D03,D03,03D,21.GS.C6.SN.Student2.IB-plant2561-TMS21F2229P0012,ruth,,Leaf,CTAB
7/9/21,Plate 15,Seren Plate 15,Plate 15_E03,E03,03E,21.GS.C6.SN.Student2.IB-plant2563-TMS21F2229P0014,ruth,,Leaf,CTAB
7/9/21,Plate 15,Seren Plate 15,Plate 15_F03,F03,03F,21.GS.C6.SN.Student2.IB-plant2565-TMS21F2229P0016,ruth,,Leaf,CTAB
7/9/21,Plate 15,Seren Plate 15,Plate 15_G03,G03,03G,21.GS.C6.SN.Student2.IB-plant2567-TMS21F2229P0018,ruth,,Leaf,CTAB
7/9/21,Plate 15,Seren Plate 15,Plate 15_H03,H03,03H,21.GS.C6.SN.Student2.IB-plant2569-TMS21F2229P0020,ruth,,Leaf,CTAB
7/9/21,Plate 15,Seren Plate 15,Plate 15_A04,A04,04A,21.GS.C6.SN.Student2.IB-plant2571-TMS21F2229P0022,ruth,,Leaf,CTAB
7/9/21,Plate 15,Seren Plate 15,Plate 15_B04,B04,04B,21.GS.C6.SN.Student2.IB-plant2573-TMS21F2229P0024,ruth,,Leaf,CTAB
7/9/21,Plate 15,Seren Plate 15,Plate 15_C04,C04,04C,21.GS.C6.SN.Student2.IB-plant2575-TMS21F2229P0026,ruth,,Leaf,CTAB
7/9/21,Plate 15,Seren Plate 15,Plate 15_D04,D04,04D,21.GS.C6.SN.Student2.IB-plant2577-TMS21F2229P0028,ruth,,Leaf,CTAB
