date,plate_id,plate_name,sample_id,well_A01,well_01A,tissue_id,dna_person,notes,tissue_type,extraction
7/13/21,plate 32,Seren Plate 32,plate 32_A01,A01,01A,5861,seren,,Leaf,CTAB
7/13/21,plate 32,Seren Plate 32,plate 32_B01,B01,01B,5863,seren,,Leaf,CTAB
7/13/21,plate 32,Seren Plate 32,plate 32_C01,C01,01C,5865,seren,,Leaf,CTAB
7/13/21,plate 32,Seren Plate 32,plate 32_D01,D01,01D,5866,seren,,Leaf,CTAB
7/13/21,plate 32,Seren Plate 32,plate 32_E01,E01,01E,5869,seren,,Leaf,CTAB
7/13/21,plate 32,Seren Plate 32,plate 32_F01,F01,01F,5871,seren,,Leaf,CTAB
7/13/21,plate 32,Seren Plate 32,plate 32_G01,G01,01G,5873,seren,,Leaf,CTAB
7/13/21,plate 32,Seren Plate 32,plate 32_H01,H01,01H,5875,seren,,Leaf,CTAB
7/13/21,plate 32,Seren Plate 32,plate 32_A02,A02,02A,5877,seren,,Leaf,CTAB
7/13/21,plate 32,Seren Plate 32,plate 32_B02,B02,02B,5879,seren,,Leaf,CTAB
7/13/21,plate 32,Seren Plate 32,plate 32_C02,C02,02C,5880,seren,,Leaf,CTAB
7/13/21,plate 32,Seren Plate 32,plate 32_D02,D02,02D,5881,seren,,Leaf,CTAB
7/13/21,plate 32,Seren Plate 32,plate 32_E02,E02,02E,5882,seren,,Leaf,CTAB
7/13/21,plate 32,Seren Plate 32,plate 32_F02,F02,02F,5883,seren,,Leaf,CTAB
7/13/21,plate 32,Seren Plate 32,plate 32_G02,G02,02G,5885,seren,,Leaf,CTAB
7/13/21,plate 32,Seren Plate 32,plate 32_H02,H02,02H,5887,seren,,Leaf,CTAB
7/13/21,plate 32,Seren Plate 32,plate 32_A03,A03,03A,5888,seren,,Leaf,CTAB
7/13/21,plate 32,Seren Plate 32,plate 32_B03,B03,03B,5891,seren,,Leaf,CTAB
7/13/21,plate 32,Seren Plate 32,plate 32_C03,C03,03C,5913,seren,,Leaf,CTAB
7/13/21,plate 32,Seren Plate 32,plate 32_D03,D03,03D,5915,seren,,Leaf,CTAB
7/13/21,plate 32,Seren Plate 32,plate 32_E03,E03,03E,5916,seren,,Leaf,CTAB
7/13/21,plate 32,Seren Plate 32,plate 32_F03,F03,03F,5919,seren,,Leaf,CTAB
7/13/21,plate 32,Seren Plate 32,plate 32_G03,G03,03G,5921,seren,,Leaf,CTAB
7/13/21,plate 32,Seren Plate 32,plate 32_H03,H03,03H,5923,seren,,Leaf,CTAB
7/13/21,plate 32,Seren Plate 32,plate 32_A04,A04,04A,5924,seren,,Leaf,CTAB
7/13/21,plate 32,Seren Plate 32,plate 32_B04,B04,04B,5926,seren,,Leaf,CTAB
7/13/21,plate 32,Seren Plate 32,plate 32_C04,C04,04C,5928,seren,,Leaf,CTAB
7/13/21,plate 32,Seren Plate 32,plate 32_D04,D04,04D,5930,seren,,Leaf,CTAB
7/13/21,plate 32,Seren Plate 32,plate 32_E04,E04,04E,5932,seren,,Leaf,CTAB
7/13/21,plate 32,Seren Plate 32,plate 32_F04,F04,04F,5934,seren,,Leaf,CTAB
7/13/21,plate 32,Seren Plate 32,plate 32_G04,G04,04G,5936,seren,,Leaf,CTAB
7/13/21,plate 32,Seren Plate 32,plate 32_H04,H04,04H,5938,seren,,Leaf,CTAB
7/13/21,plate 32,Seren Plate 32,plate 32_A05,A05,05A,5939,seren,,Leaf,CTAB
7/13/21,plate 32,Seren Plate 32,plate 32_B05,B05,05B,5941,seren,,Leaf,CTAB
7/13/21,plate 32,Seren Plate 32,plate 32_C05,C05,05C,5943,seren,,Leaf,CTAB
7/13/21,plate 32,Seren Plate 32,plate 32_D05,D05,05D,5944,seren,,Leaf,CTAB
7/13/21,plate 32,Seren Plate 32,plate 32_E05,E05,05E,5947,seren,,Leaf,CTAB
7/13/21,plate 32,Seren Plate 32,plate 32_F05,F05,05F,5949,seren,,Leaf,CTAB
7/13/21,plate 32,Seren Plate 32,plate 32_G05,G05,05G,5951,seren,,Leaf,CTAB
