date,plate_id,plate_name,sample_id,well_A01,well_01A,tissue_id,dna_person,notes,tissue_type,extraction
7/7/21,Plate 4,Seren Plate 4,Plate 4_A01,A01,01A,21.GS.C6.SN.Student2.IB-plant451-TMS21F2010P0005,ruth,,Leaf,CTAB
7/7/21,Plate 4,Seren Plate 4,Plate 4_B01,B01,01B,21.GS.C6.SN.Student2.IB-plant454-TMS21F2011P0001,ruth,,Leaf,CTAB
7/7/21,Plate 4,Seren Plate 4,Plate 4_C01,C01,01C,21.GS.C6.SN.Student2.IB-plant456-TMS21F2011P0003,ruth,,Leaf,CTAB
7/7/21,Plate 4,Seren Plate 4,Plate 4_D01,D01,01D,21.GS.C6.SN.Student2.IB-plant459-TMS21F2012P0002,ruth,,Leaf,CTAB
7/7/21,Plate 4,Seren Plate 4,Plate 4_E01,E01,01E,21.GS.C6.SN.Student2.IB-plant461-TMS21F2012P0004,ruth,,Leaf,CTAB
7/7/21,Plate 4,Seren Plate 4,Plate 4_F01,F01,01F,21.GS.C6.SN.Student2.IB-plant463-TMS21F2012P0006,ruth,,Leaf,CTAB
7/7/21,Plate 4,Seren Plate 4,Plate 4_G01,G01,01G,21.GS.C6.SN.Student2.IB-plant465-TMS21F2012P0008,ruth,,Leaf,CTAB
7/7/21,Plate 4,Seren Plate 4,Plate 4_H01,H01,01H,21.GS.C6.SN.Student2.IB-plant467-TMS21F2012P0010,ruth,,Leaf,CTAB
7/7/21,Plate 4,Seren Plate 4,Plate 4_A02,A02,02A,469,ruth,,Leaf,CTAB
7/7/21,Plate 4,Seren Plate 4,Plate 4_B02,B02,02B,21.GS.C6.SN.Student2.IB-plant471-TMS21F2012P0014,ruth,,Leaf,CTAB
7/7/21,Plate 4,Seren Plate 4,Plate 4_C02,C02,02C,21.GS.C6.SN.Student2.IB-plant474-TMS21F2012P0017,ruth,,Leaf,CTAB
7/7/21,Plate 4,Seren Plate 4,Plate 4_D02,D02,02D,21.GS.C6.SN.Student2.IB-plant475-TMS21F2012P0018,ruth,,Leaf,CTAB
7/7/21,Plate 4,Seren Plate 4,Plate 4_E02,E02,02E,21.GS.C6.SN.Student2.IB-plant477-TMS21F2012P0020,ruth,,Leaf,CTAB
7/7/21,Plate 4,Seren Plate 4,Plate 4_F02,F02,02F,21.GS.C6.SN.Student2.IB-plant479-TMS21F2012P0022,ruth,,Leaf,CTAB
7/7/21,Plate 4,Seren Plate 4,Plate 4_G02,G02,02G,21.GS.C6.SN.Student2.IB-plant481-TMS21F2012P0024,ruth,,Leaf,CTAB
