date,plate_id,plate_name,sample_id,well_A01,well_01A,tissue_id,dna_person,notes,tissue_type,extraction
7/12/21,Plate 25,Seren Plate 25,Plate 25_A01,A01,01A,4459,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_B01,B01,01B,4491,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_C01,C01,01C,4493,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_D01,D01,01D,4494,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_E01,E01,01E,4496,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_F01,F01,01F,4498,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_G01,G01,01G,4500,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_H01,H01,01H,4502,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_A02,A02,02A,4504,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_B02,B02,02B,4506,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_C02,C02,02C,4508,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_D02,D02,02D,4510,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_E02,E02,02E,4511,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_F02,F02,02F,4513,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_G02,G02,02G,4514,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_H02,H02,02H,4517,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_A03,A03,03A,4519,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_B03,B03,03B,4521,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_C03,C03,03C,4523,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_D03,D03,03D,4525,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_E03,E03,03E,4526,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_F03,F03,03F,4527,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_G03,G03,03G,4530,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_H03,H03,03H,4532,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_A04,A04,04A,4534,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_B04,B04,04B,4536,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_C04,C04,04C,4538,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_D04,D04,04D,4540,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_E04,E04,04E,4542,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_F04,F04,04F,4544,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_G04,G04,04G,4546,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_H04,H04,04H,4548,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_A05,A05,05A,4550,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_B05,B05,05B,4551,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_C05,C05,05C,4554,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_D05,D05,05D,4557,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_E05,E05,05E,4559,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_F05,F05,05F,4562,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_G05,G05,05G,4564,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_H05,H05,05H,4566,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_A06,A06,06A,4568,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_B06,B06,06B,4570,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_C06,C06,06C,4572,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_D06,D06,06D,4574,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_E06,E06,06E,4576,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_F06,F06,06F,4578,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_G06,G06,06G,4580,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_H06,H06,06H,4582,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_A07,A07,07A,4583,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_B07,B07,07B,4585,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_C07,C07,07C,4587,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_D07,D07,07D,4589,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_E07,E07,07E,4591,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_F07,F07,07F,4616,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_G07,G07,07G,4618,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_H07,H07,07H,4620,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_A08,A08,08A,4622,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_B08,B08,08B,4623,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_C08,C08,08C,4626,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_D08,D08,08D,4628,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_E08,E08,08E,4630,ruth,,Leaf,CTAB
7/12/21,Plate 25,Seren Plate 25,Plate 25_F08,F08,08F,4632,ruth,,Leaf,CTAB
