date,plate_id,plate_name,sample_id,well_A01,well_01A,tissue_id,dna_person,notes,tissue_type,extraction
7/13/21,plate 29,Seren Plate 29,plate 29_A01,A01,01A,5278,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_B01,B01,01B,5280,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_C01,C01,01C,5282,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_D01,D01,01D,5284,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_E01,E01,01E,5287,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_F01,F01,01F,5289,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_G01,G01,01G,5291,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_H01,H01,01H,5294,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_A02,A02,02A,5296,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_B02,B02,02B,5299,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_C02,C02,02C,5300,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_D02,D02,02D,5302,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_E02,E02,02E,5304,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_F02,F02,02F,5306,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_G02,G02,02G,5308,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_H02,H02,02H,5312,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_A03,A03,03A,5313,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_B03,B03,03B,5315,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_C03,C03,03C,5318,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_D03,D03,03D,5321,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_E03,E03,03E,5323,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_F03,F03,03F,5324,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_G03,G03,03G,5325,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_H03,H03,03H,5327,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_A04,A04,04A,5329,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_B04,B04,04B,5331,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_C04,C04,04C,5333,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_D04,D04,04D,5334,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_E04,E04,04E,5337,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_F04,F04,04F,5339,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_G04,G04,04G,5341,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_H04,H04,04H,5342,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_A05,A05,05A,5343,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_B05,B05,05B,5345,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_C05,C05,05C,5347,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_D05,D05,05D,5369,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_E05,E05,05E,5371,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_F05,F05,05F,5373,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_G05,G05,05G,5375,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_H05,H05,05H,5376,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_A06,A06,06A,5379,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_B06,B06,06B,5381,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_C06,C06,06C,5383,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_D06,D06,06D,5385,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_E06,E06,06E,5387,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_F06,F06,06F,5389,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_G06,G06,06G,5391,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_H06,H06,06H,5393,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_A07,A07,07A,5394,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_B07,B07,07B,5395,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_C07,C07,07C,5397,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_D07,D07,07D,5399,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_E07,E07,07E,5402,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_F07,F07,07F,5404,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_G07,G07,07G,5406,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_H07,H07,07H,5408,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_A08,A08,08A,5410,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_B08,B08,08B,5412,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_C08,C08,08C,5413,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_D08,D08,08D,5414,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_E08,E08,08E,5416,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_F08,F08,08F,5419,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_G08,G08,08G,5421,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_H08,H08,08H,5422,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_A09,A09,09A,5424,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_B09,B09,09B,5426,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_C09,C09,09C,5428,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_D09,D09,09D,5430,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_E09,E09,09E,5432,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_F09,F09,09F,5434,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_G09,G09,09G,5436,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_H09,H09,09H,5438,seren,,Leaf,CTAB
7/13/21,plate 29,Seren Plate 29,plate 29_A10,A10,10A,5439,seren,,Leaf,CTAB
