date,plate_id,plate_name,sample_id,well_A01,well_01A,tissue_id,dna_person,notes,tissue_type,extraction
7/9/21,plate 18,Seren Plate 18,plate 18_A01,A01,01A,3083,seren,,Leaf,CTAB
7/9/21,plate 18,Seren Plate 18,plate 18_B01,B01,01B,3085,seren,,Leaf,CTAB
7/9/21,plate 18,Seren Plate 18,plate 18_C01,C01,01C,3086,seren,,Leaf,CTAB
7/9/21,plate 18,Seren Plate 18,plate 18_D01,D01,01D,3090,seren,,Leaf,CTAB
7/9/21,plate 18,Seren Plate 18,plate 18_E01,E01,01E,3092,seren,,Leaf,CTAB
7/9/21,plate 18,Seren Plate 18,plate 18_F01,F01,01F,3094,seren,,Leaf,CTAB
7/9/21,plate 18,Seren Plate 18,plate 18_G01,G01,01G,3095,seren,,Leaf,CTAB
7/9/21,plate 18,Seren Plate 18,plate 18_H01,H01,01H,3096,seren,,Leaf,CTAB
7/9/21,plate 18,Seren Plate 18,plate 18_A02,A02,02A,3098,seren,,Leaf,CTAB
7/9/21,plate 18,Seren Plate 18,plate 18_B02,B02,02B,3100,seren,,Leaf,CTAB
7/9/21,plate 18,Seren Plate 18,plate 18_C02,C02,02C,3104,seren,,Leaf,CTAB
7/9/21,plate 18,Seren Plate 18,plate 18_D02,D02,02D,3106,seren,,Leaf,CTAB
7/9/21,plate 18,Seren Plate 18,plate 18_E02,E02,02E,3107,seren,,Leaf,CTAB
7/9/21,plate 18,Seren Plate 18,plate 18_F02,F02,02F,3108,seren,,Leaf,CTAB
7/9/21,plate 18,Seren Plate 18,plate 18_G02,G02,02G,3109,seren,,Leaf,CTAB
7/9/21,plate 18,Seren Plate 18,plate 18_H02,H02,02H,3111,seren,,Leaf,CTAB
7/9/21,plate 18,Seren Plate 18,plate 18_A03,A03,03A,3113,seren,,Leaf,CTAB
7/9/21,plate 18,Seren Plate 18,plate 18_B03,B03,03B,3114,seren,,Leaf,CTAB
7/9/21,plate 18,Seren Plate 18,plate 18_C03,C03,03C,3116,seren,,Leaf,CTAB
7/9/21,plate 18,Seren Plate 18,plate 18_D03,D03,03D,3118,seren,,Leaf,CTAB
7/9/21,plate 18,Seren Plate 18,plate 18_E03,E03,03E,3120,seren,,Leaf,CTAB
7/9/21,plate 18,Seren Plate 18,plate 18_F03,F03,03F,3121,seren,,Leaf,CTAB
7/9/21,plate 18,Seren Plate 18,plate 18_G03,G03,03G,3122,seren,,Leaf,CTAB
