date,plate_id,plate_name,sample_id,well_A01,well_01A,tissue_id,dna_person,notes,tissue_type,extraction
7/8/21,Plate 11,Seren Plate 11,Plate 11_A01,A01,01A,1757,seren,,Leaf,CTAB
7/8/21,Plate 11,Seren Plate 11,Plate 11_B01,B01,01B,1759,seren,,Leaf,CTAB
7/8/21,Plate 11,Seren Plate 11,Plate 11_C01,C01,01C,1770,seren,,Leaf,CTAB
7/8/21,Plate 11,Seren Plate 11,Plate 11_D01,D01,01D,1772,seren,,Leaf,CTAB
7/8/21,Plate 11,Seren Plate 11,Plate 11_E01,E01,01E,1774,seren,,Leaf,CTAB
7/8/21,Plate 11,Seren Plate 11,Plate 11_F01,F01,01F,1776,seren,,Leaf,CTAB
7/8/21,Plate 11,Seren Plate 11,Plate 11_G01,G01,01G,1778,seren,,Leaf,CTAB
7/8/21,Plate 11,Seren Plate 11,Plate 11_H01,H01,01H,1783,seren,,Leaf,CTAB
7/8/21,Plate 11,Seren Plate 11,Plate 11_A02,A02,02A,1785,seren,,Leaf,CTAB
7/8/21,Plate 11,Seren Plate 11,Plate 11_B02,B02,02B,1787,seren,,Leaf,CTAB
7/8/21,Plate 11,Seren Plate 11,Plate 11_C02,C02,02C,1789,seren,,Leaf,CTAB
7/8/21,Plate 11,Seren Plate 11,Plate 11_D02,D02,02D,1791,seren,,Leaf,CTAB
7/8/21,Plate 11,Seren Plate 11,Plate 11_E02,E02,02E,1794,seren,,Leaf,CTAB
7/8/21,Plate 11,Seren Plate 11,Plate 11_F02,F02,02F,1796,seren,,Leaf,CTAB
7/8/21,Plate 11,Seren Plate 11,Plate 11_G02,G02,02G,1798,seren,,Leaf,CTAB
7/8/21,Plate 11,Seren Plate 11,Plate 11_H02,H02,02H,1800,seren,,Leaf,CTAB
7/8/21,Plate 11,Seren Plate 11,Plate 11_A03,A03,03A,1802,seren,,Leaf,CTAB
7/8/21,Plate 11,Seren Plate 11,Plate 11_B03,B03,03B,1804,seren,,Leaf,CTAB
7/8/21,Plate 11,Seren Plate 11,Plate 11_C03,C03,03C,1806,seren,,Leaf,CTAB
7/8/21,Plate 11,Seren Plate 11,Plate 11_D03,D03,03D,1807,seren,,Leaf,CTAB
7/8/21,Plate 11,Seren Plate 11,Plate 11_E03,E03,03E,1808,seren,,Leaf,CTAB
7/8/21,Plate 11,Seren Plate 11,Plate 11_F03,F03,03F,1810,seren,,Leaf,CTAB
7/8/21,Plate 11,Seren Plate 11,Plate 11_G03,G03,03G,1811,seren,,Leaf,CTAB
7/8/21,Plate 11,Seren Plate 11,Plate 11_H03,H03,03H,1813,seren,,Leaf,CTAB
7/8/21,Plate 11,Seren Plate 11,Plate 11_A04,A04,04A,1821,seren,,Leaf,CTAB
