date,plate_id,plate_name,sample_id,well_A01,well_01A,tissue_id,dna_person,notes,tissue_type,extraction
7/7/21,Plate 6,Seren Plate 6,Plate 6_A01,A01,01A,21.GS.C6.SN.Student2.IB-plant851-TMS21F2044P0033,ruth,,Leaf,CTAB
7/7/21,Plate 6,Seren Plate 6,Plate 6_B01,B01,01B,21.GS.C6.SN.Student2.IB-plant856-TMS21F2045P0002,ruth,,Leaf,CTAB
7/7/21,Plate 6,Seren Plate 6,Plate 6_C01,C01,01C,21.GS.C6.SN.Student2.IB-plant858-TMS21F2045P0004,ruth,,Leaf,CTAB
7/7/21,Plate 6,Seren Plate 6,Plate 6_D01,D01,01D,21.GS.C6.SN.Student2.IB-plant860-TMS21F2045P0006,ruth,,Leaf,CTAB
7/7/21,Plate 6,Seren Plate 6,Plate 6_E01,E01,01E,21.GS.C6.SN.Student2.IB-plant861-TMS21F2045P0007,ruth,,Leaf,CTAB
7/7/21,Plate 6,Seren Plate 6,Plate 6_F01,F01,01F,21.GS.C6.SN.Student2.IB-plant862-TMS21F2045P0008,ruth,,Leaf,CTAB
7/7/21,Plate 6,Seren Plate 6,Plate 6_G01,G01,01G,21.GS.C6.SN.Student2.IB-plant864-TMS21F2045P0010,ruth,,Leaf,CTAB
7/7/21,Plate 6,Seren Plate 6,Plate 6_H01,H01,01H,21.GS.C6.SN.Student2.IB-plant866-TMS21F2045P0012,ruth,,Leaf,CTAB
7/7/21,Plate 6,Seren Plate 6,Plate 6_A02,A02,02A,21.GS.C6.SN.Student2.IB-plant868-TMS21F2045P0014,ruth,,Leaf,CTAB
7/7/21,Plate 6,Seren Plate 6,Plate 6_B02,B02,02B,21.GS.C6.SN.Student2.IB-plant870-TMS21F2045P0016,ruth,,Leaf,CTAB
7/7/21,Plate 6,Seren Plate 6,Plate 6_C02,C02,02C,21.GS.C6.SN.Student2.IB-plant873-TMS21F2045P0019,ruth,,Leaf,CTAB
7/7/21,Plate 6,Seren Plate 6,Plate 6_D02,D02,02D,21.GS.C6.SN.Student2.IB-plant875-TMS21F2045P0021,ruth,,Leaf,CTAB
7/7/21,Plate 6,Seren Plate 6,Plate 6_E02,E02,02E,21.GS.C6.SN.Student2.IB-plant876-TMS21F2045P0022,ruth,,Leaf,CTAB
7/7/21,Plate 6,Seren Plate 6,Plate 6_F02,F02,02F,21.GS.C6.SN.Student2.IB-plant879-TMS21F2045P0025,ruth,,Leaf,CTAB
7/7/21,Plate 6,Seren Plate 6,Plate 6_G02,G02,02G,21.GS.C6.SN.Student2.IB-plant881-TMS21F2045P0027,ruth,,Leaf,CTAB
7/7/21,Plate 6,Seren Plate 6,Plate 6_H02,H02,02H,21.GS.C6.SN.Student2.IB-plant883-TMS21F2045P0029,ruth,,Leaf,CTAB
7/7/21,Plate 6,Seren Plate 6,Plate 6_A03,A03,03A,21.GS.C6.SN.Student2.IB-plant886-TMS21F2045P0032,ruth,,Leaf,CTAB
7/7/21,Plate 6,Seren Plate 6,Plate 6_B03,B03,03B,21.GS.C6.SN.Student2.IB-plant888-TMS21F2045P0034,ruth,,Leaf,CTAB
7/7/21,Plate 6,Seren Plate 6,Plate 6_C03,C03,03C,21.GS.C6.SN.Student2.IB-plant890-TMS21F2045P0036,ruth,,Leaf,CTAB
7/7/21,Plate 6,Seren Plate 6,Plate 6_D03,D03,03D,21.GS.C6.SN.Student2.IB-plant892-TMS21F2045P0038,ruth,,Leaf,CTAB
7/7/21,Plate 6,Seren Plate 6,Plate 6_E03,E03,03E,21.GS.C6.SN.Student2.IB-plant894-TMS21F2045P0040,ruth,,Leaf,CTAB
7/7/21,Plate 6,Seren Plate 6,Plate 6_F03,F03,03F,21.GS.C6.SN.Student2.IB-plant896-TMS21F2045P0042,ruth,,Leaf,CTAB
7/7/21,Plate 6,Seren Plate 6,Plate 6_G03,G03,03G,21.GS.C6.SN.Student2.IB-plant898-TMS21F2045P0044,ruth,,Leaf,CTAB
7/7/21,Plate 6,Seren Plate 6,Plate 6_H03,H03,03H,21.GS.C6.SN.Student2.IB-plant900-TMS21F2045P0046,ruth,,Leaf,CTAB
7/7/21,Plate 6,Seren Plate 6,Plate 6_A04,A04,04A,21.GS.C6.SN.Student2.IB-plant902-TMS21F2045P0048,ruth,,Leaf,CTAB
7/7/21,Plate 6,Seren Plate 6,Plate 6_B04,B04,04B,21.GS.C6.SN.Student2.IB-plant905-TMS21F2045P0051,ruth,,Leaf,CTAB
7/7/21,Plate 6,Seren Plate 6,Plate 6_C04,C04,04C,21.GS.C6.SN.Student2.IB-plant907-TMS21F2045P0053,ruth,,Leaf,CTAB
7/7/21,Plate 6,Seren Plate 6,Plate 6_D04,D04,04D,21.GS.C6.SN.Student2.IB-plant909-TMS21F2045P0055,ruth,,Leaf,CTAB
7/7/21,Plate 6,Seren Plate 6,Plate 6_E04,E04,04E,21.GS.C6.SN.Student2.IB-plant911-TMS21F2045P0057,ruth,,Leaf,CTAB
7/7/21,Plate 6,Seren Plate 6,Plate 6_F04,F04,04F,21.GS.C6.SN.Student2.IB-plant912-TMS21F2045P0058,ruth,,Leaf,CTAB
7/7/21,Plate 6,Seren Plate 6,Plate 6_G04,G04,04G,21.GS.C6.SN.Student2.IB-plant915-TMS21F2045P0061,ruth,,Leaf,CTAB
7/7/21,Plate 6,Seren Plate 6,Plate 6_H04,H04,04H,21.GS.C6.SN.Student2.IB-plant918-TMS21F2046P0001,ruth,,Leaf,CTAB
7/7/21,Plate 6,Seren Plate 6,Plate 6_A05,A05,05A,21.GS.C6.SN.Student2.IB-plant920-TMS21F2046P0003,ruth,,Leaf,CTAB
7/7/21,Plate 6,Seren Plate 6,Plate 6_B05,B05,05B,21.GS.C6.SN.Student2.IB-plant921-TMS21F2046P0004,ruth,,Leaf,CTAB
7/7/21,Plate 6,Seren Plate 6,Plate 6_C05,C05,05C,21.GS.C6.SN.Student2.IB-plant924-TMS21F2047P0001,ruth,,Leaf,CTAB
7/7/21,Plate 6,Seren Plate 6,Plate 6_D05,D05,05D,21.GS.C6.SN.Student2.IB-plant928-TMS21F2048P0001,ruth,,Leaf,CTAB
7/7/21,Plate 6,Seren Plate 6,Plate 6_E05,E05,05E,21.GS.C6.SN.Student2.IB-plant930-TMS21F2048P0003,ruth,,Leaf,CTAB
7/7/21,Plate 6,Seren Plate 6,Plate 6_F05,F05,05F,21.GS.C6.SN.Student2.IB-plant932-TMS21F2048P0005,ruth,,Leaf,CTAB
7/7/21,Plate 6,Seren Plate 6,Plate 6_G05,G05,05G,21.GS.C6.SN.Student2.IB-plant935-TMS21F2049P0001,ruth,,Leaf,CTAB
7/7/21,Plate 6,Seren Plate 6,Plate 6_H05,H05,05H,21.GS.C6.SN.Student2.IB-plant938-TMS21F2049P0004,ruth,,Leaf,CTAB
7/7/21,Plate 6,Seren Plate 6,Plate 6_A06,A06,06A,939,ruth,,Leaf,CTAB
7/7/21,Plate 6,Seren Plate 6,Plate 6_B06,B06,06B,21.GS.C6.SN.Student2.IB-plant941-TMS21F2049P0007,ruth,,Leaf,CTAB
7/7/21,Plate 6,Seren Plate 6,Plate 6_C06,C06,06C,21.GS.C6.SN.Student2.IB-plant942-TMS21F2050P0001,ruth,,Leaf,CTAB
7/7/21,Plate 6,Seren Plate 6,Plate 6_D06,D06,06D,21.GS.C6.SN.Student2.IB-plant945-TMS21F2051P0001,ruth,,Leaf,CTAB
7/7/21,Plate 6,Seren Plate 6,Plate 6_E06,E06,06E,21.GS.C6.SN.Student2.IB-plant947-TMS21F2052P0002,ruth,,Leaf,CTAB
7/7/21,Plate 6,Seren Plate 6,Plate 6_F06,F06,06F,949,ruth,,Leaf,CTAB
7/7/21,Plate 6,Seren Plate 6,Plate 6_G06,G06,06G,21.GS.C6.SN.Student2.IB-plant951-TMS21F2054P0002,ruth,,Leaf,CTAB
