date,plate_id,plate_name,sample_id,well_A01,well_01A,tissue_id,dna_person,notes,tissue_type,extraction
7/12/21,plate 21,Seren Plate 21,plate 21_A01,A01,01A,3663,seren,,Leaf,CTAB
7/12/21,plate 21,Seren Plate 21,plate 21_B01,B01,01B,3666,seren,,Leaf,CTAB
7/12/21,plate 21,Seren Plate 21,plate 21_C01,C01,01C,3668,seren,,Leaf,CTAB
7/12/21,plate 21,Seren Plate 21,plate 21_D01,D01,01D,3670,seren,,Leaf,CTAB
7/12/21,plate 21,Seren Plate 21,plate 21_E01,E01,01E,3672,seren,,Leaf,CTAB
7/12/21,plate 21,Seren Plate 21,plate 21_F01,F01,01F,3676,seren,,Leaf,CTAB
7/12/21,plate 21,Seren Plate 21,plate 21_G01,G01,01G,3678,seren,,Leaf,CTAB
7/12/21,plate 21,Seren Plate 21,plate 21_H01,H01,01H,3680,seren,,Leaf,CTAB
7/12/21,plate 21,Seren Plate 21,plate 21_A02,A02,02A,3682,seren,,Leaf,CTAB
7/12/21,plate 21,Seren Plate 21,plate 21_B02,B02,02B,3684,seren,,Leaf,CTAB
7/12/21,plate 21,Seren Plate 21,plate 21_C02,C02,02C,3687,seren,,Leaf,CTAB
7/12/21,plate 21,Seren Plate 21,plate 21_D02,D02,02D,3689,seren,,Leaf,CTAB
7/12/21,plate 21,Seren Plate 21,plate 21_E02,E02,02E,3691,seren,,Leaf,CTAB
7/12/21,plate 21,Seren Plate 21,plate 21_F02,F02,02F,TMS21F2241P0050_2,seren,,Leaf,CTAB
7/12/21,plate 21,Seren Plate 21,plate 21_G02,G02,02G,3693,seren,,Leaf,CTAB
7/12/21,plate 21,Seren Plate 21,plate 21_H02,H02,02H,3695,seren,,Leaf,CTAB
7/12/21,plate 21,Seren Plate 21,plate 21_A03,A03,03A,3697,seren,,Leaf,CTAB
7/12/21,plate 21,Seren Plate 21,plate 21_B03,B03,03B,3699,seren,,Leaf,CTAB
7/12/21,plate 21,Seren Plate 21,plate 21_C03,C03,03C,3701,seren,,Leaf,CTAB
7/12/21,plate 21,Seren Plate 21,plate 21_D03,D03,03D,3703,seren,,Leaf,CTAB
7/12/21,plate 21,Seren Plate 21,plate 21_E03,E03,03E,3707,seren,,Leaf,CTAB
7/12/21,plate 21,Seren Plate 21,plate 21_F03,F03,03F,3708,seren,,Leaf,CTAB
7/12/21,plate 21,Seren Plate 21,plate 21_G03,G03,03G,3711,seren,,Leaf,CTAB
7/12/21,plate 21,Seren Plate 21,plate 21_H03,H03,03H,3713,seren,,Leaf,CTAB
7/12/21,plate 21,Seren Plate 21,plate 21_A04,A04,04A,3714,seren,,Leaf,CTAB
7/12/21,plate 21,Seren Plate 21,plate 21_B04,B04,04B,3716,seren,,Leaf,CTAB
7/12/21,plate 21,Seren Plate 21,plate 21_C04,C04,04C,3717,seren,,Leaf,CTAB
7/12/21,plate 21,Seren Plate 21,plate 21_D04,D04,04D,3738,seren,,Leaf,CTAB
7/12/21,plate 21,Seren Plate 21,plate 21_E04,E04,04E,3740,seren,,Leaf,CTAB
7/12/21,plate 21,Seren Plate 21,plate 21_F04,F04,04F,3742,seren,,Leaf,CTAB
7/12/21,plate 21,Seren Plate 21,plate 21_G04,G04,04G,3744,seren,,Leaf,CTAB
7/12/21,plate 21,Seren Plate 21,plate 21_H04,H04,04H,3747,seren,,Leaf,CTAB
7/12/21,plate 21,Seren Plate 21,plate 21_A05,A05,05A,3749,seren,,Leaf,CTAB
7/12/21,plate 21,Seren Plate 21,plate 21_B05,B05,05B,3751,seren,,Leaf,CTAB
7/12/21,plate 21,Seren Plate 21,plate 21_C05,C05,05C,3753,seren,,Leaf,CTAB
7/12/21,plate 21,Seren Plate 21,plate 21_D05,D05,05D,3755,seren,,Leaf,CTAB
7/12/21,plate 21,Seren Plate 21,plate 21_E05,E05,05E,3757,seren,,Leaf,CTAB
7/12/21,plate 21,Seren Plate 21,plate 21_F05,F05,05F,3759,seren,,Leaf,CTAB
7/12/21,plate 21,Seren Plate 21,plate 21_G05,G05,05G,3761,seren,,Leaf,CTAB
7/12/21,plate 21,Seren Plate 21,plate 21_H05,H05,05H,3763,seren,,Leaf,CTAB
7/12/21,plate 21,Seren Plate 21,plate 21_A06,A06,06A,3765,seren,,Leaf,CTAB
7/12/21,plate 21,Seren Plate 21,plate 21_B06,B06,06B,3767,seren,,Leaf,CTAB
7/12/21,plate 21,Seren Plate 21,plate 21_C06,C06,06C,3770,seren,,Leaf,CTAB
7/12/21,plate 21,Seren Plate 21,plate 21_D06,D06,06D,3771,seren,,Leaf,CTAB
7/12/21,plate 21,Seren Plate 21,plate 21_E06,E06,06E,3773,seren,,Leaf,CTAB
7/12/21,plate 21,Seren Plate 21,plate 21_F06,F06,06F,3775,seren,,Leaf,CTAB
