date,plate_id,plate_name,sample_id,well_A01,well_01A,tissue_id,dna_person,notes,tissue_type,extraction
7/9/21,Plate 14,Seren Plate 14,Plate 14_A01,A01,01A,21.GS.C6.SN.Student2.IB-plant2338-TMS21F2223P0032,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_B01,B01,01B,21.GS.C6.SN.Student2.IB-plant2340-TMS21F2223P0034,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_C01,C01,01C,21.GS.C6.SN.Student2.IB-plant2342-TMS21F2223P0036,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_D01,D01,01D,21.GS.C6.SN.Student2.IB-plant2343-TMS21F2223P0037,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_E01,E01,01E,21.GS.C6.SN.Student2.IB-plant2345-TMS21F2223P0039,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_F01,F01,01F,21.GS.C6.SN.Student2.IB-plant2347-TMS21F2223P0041,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_G01,G01,01G,21.GS.C6.SN.Student2.IB-plant2349-TMS21F2224P0002,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_H01,H01,01H,21.GS.C6.SN.Student2.IB-plant2351-TMS21F2224P0004,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_A02,A02,02A,21.GS.C6.SN.Student2.IB-plant2353-TMS21F2224P0006,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_B02,B02,02B,21.GS.C6.SN.Student2.IB-plant2355-TMS21F2224P0008,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_C02,C02,02C,21.GS.C6.SN.Student2.IB-plant2357-TMS21F2224P0010,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_D02,D02,02D,21.GS.C6.SN.Student2.IB-plant2359-TMS21F2224P0012,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_E02,E02,02E,21.GS.C6.SN.Student2.IB-plant2361-TMS21F2225P0001,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_F02,F02,02F,2362,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_G02,G02,02G,21.GS.C6.SN.Student2.IB-plant2364-TMS21F2225P0004,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_H02,H02,02H,21.GS.C6.SN.Student2.IB-plant2366-TMS21F2225P0006,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_A03,A03,03A,21.GS.C6.SN.Student2.IB-plant2368-TMS21F2225P0008,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_B03,B03,03B,21.GS.C6.SN.Student2.IB-plant2370-TMS21F2225P0010,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_C03,C03,03C,21.GS.C6.SN.Student2.IB-plant2372-TMS21F2227P0001,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_D03,D03,03D,21.GS.C6.SN.Student2.IB-plant2374-TMS21F2227P0003,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_E03,E03,03E,21.GS.C6.SN.Student2.IB-plant2376-TMS21F2227P0005,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_F03,F03,03F,21.GS.C6.SN.Student2.IB-plant2378-TMS21F2227P0007,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_G03,G03,03G,21.GS.C6.SN.Student2.IB-plant2380-TMS21F2227P0009,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_H03,H03,03H,21.GS.C6.SN.Student2.IB-plant2382-TMS21F2227P0011,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_A04,A04,04A,21.GS.C6.SN.Student2.IB-plant2384-TMS21F2227P0013,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_B04,B04,04B,21.GS.C6.SN.Student2.IB-plant2386-TMS21F2227P0015,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_C04,C04,04C,21.GS.C6.SN.Student2.IB-plant2388-TMS21F2227P0017,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_D04,D04,04D,21.GS.C6.SN.Student2.IB-plant2390-TMS21F2227P0019,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_E04,E04,04E,21.GS.C6.SN.Student2.IB-plant2392-TMS21F2227P0021,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_F04,F04,04F,21.GS.C6.SN.Student2.IB-plant2394-TMS21F2227P0023,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_G04,G04,04G,21.GS.C6.SN.Student2.IB-plant2396-TMS21F2227P0025,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_H04,H04,04H,21.GS.C6.SN.Student2.IB-plant2398-TMS21F2227P0027,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_A05,A05,05A,21.GS.C6.SN.Student2.IB-plant2400-TMS21F2227P0029,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_B05,B05,05B,21.GS.C6.SN.Student2.IB-plant2402-TMS21F2227P0031,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_C05,C05,05C,21.GS.C6.SN.Student2.IB-plant2404-TMS21F2227P0033,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_D05,D05,05D,21.GS.C6.SN.Student2.IB-plant2406-TMS21F2227P0035,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_E05,E05,05E,21.GS.C6.SN.Student2.IB-plant2408-TMS21F2227P0037,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_F05,F05,05F,21.GS.C6.SN.Student2.IB-plant2410-TMS21F2227P0039,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_G05,G05,05G,21.GS.C6.SN.Student2.IB-plant2412-TMS21F2227P0041,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_H05,H05,05H,21.GS.C6.SN.Student2.IB-plant2414-TMS21F2227P0043,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_A06,A06,06A,21.GS.C6.SN.Student2.IB-plant2416-TMS21F2227P0045,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_B06,B06,06B,21.GS.C6.SN.Student2.IB-plant2418-TMS21F2227P0047,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_C06,C06,06C,21.GS.C6.SN.Student2.IB-plant2420-TMS21F2227P0049,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_D06,D06,06D,21.GS.C6.SN.Student2.IB-plant2422-TMS21F2227P0051,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_E06,E06,06E,21.GS.C6.SN.Student2.IB-plant2424-TMS21F2227P0053,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_F06,F06,06F,21.GS.C6.SN.Student2.IB-plant2426-TMS21F2227P0055,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_G06,G06,06G,21.GS.C6.SN.Student2.IB-plant2428-TMS21F2227P0057,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_H06,H06,06H,21.GS.C6.SN.Student2.IB-plant2430-TMS21F2227P0059,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_A07,A07,07A,21.GS.C6.SN.Student2.IB-plant2433-TMS21F2227P0062,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_B07,B07,07B,21.GS.C6.SN.Student2.IB-plant2435-TMS21F2227P0064,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_C07,C07,07C,21.GS.C6.SN.Student2.IB-plant2437-TMS21F2227P0066,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_D07,D07,07D,21.GS.C6.SN.Student2.IB-plant2439-TMS21F2227P0068,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_E07,E07,07E,21.GS.C6.SN.Student2.IB-plant2441-TMS21F2227P0070,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_F07,F07,07F,21.GS.C6.SN.Student2.IB-plant2443-TMS21F2227P0072,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_G07,G07,07G,21.GS.C6.SN.Student2.IB-plant2445-TMS21F2227P0074,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_H07,H07,07H,21.GS.C6.SN.Student2.IB-plant2447-TMS21F2227P0076,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_A08,A08,08A,21.GS.C6.SN.Student2.IB-plant2449-TMS21F2227P0078,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_B08,B08,08B,21.GS.C6.SN.Student2.IB-plant2451-TMS21F2227P0080,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_C08,C08,08C,21.GS.C6.SN.Student2.IB-plant2453-TMS21F2227P0082,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_D08,D08,08D,21.GS.C6.SN.Student2.IB-plant2455-TMS21F2227P0084,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_E08,E08,08E,21.GS.C6.SN.Student2.IB-plant2456-TMS21F2227P0085,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_F08,F08,08F,21.GS.C6.SN.Student2.IB-plant2462-TMS21F2228P0001,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_G08,G08,08G,21.GS.C6.SN.Student2.IB-plant2464-TMS21F2228P0003,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_H08,H08,08H,21.GS.C6.SN.Student2.IB-plant2466-TMS21F2228P0005,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_A09,A09,09A,21.GS.C6.SN.Student2.IB-plant2468-TMS21F2228P0007,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_B09,B09,09B,21.GS.C6.SN.Student2.IB-plant2469-TMS21F2228P0008,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_C09,C09,09C,21.GS.C6.SN.Student2.IB-plant2471-TMS21F2228P0010,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_D09,D09,09D,21.GS.C6.SN.Student2.IB-plant2473-TMS21F2228P0012,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_E09,E09,09E,21.GS.C6.SN.Student2.IB-plant2475-TMS21F2228P0014,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_F09,F09,09F,21.GS.C6.SN.Student2.IB-plant2477-TMS21F2228P0016,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_G09,G09,09G,21.GS.C6.SN.Student2.IB-plant2479-TMS21F2228P0018,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_H09,H09,09H,21.GS.C6.SN.Student2.IB-plant2481-TMS21F2228P0020,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_A10,A10,10A,21.GS.C6.SN.Student2.IB-plant2483-TMS21F2228P0022,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_B10,B10,10B,21.GS.C6.SN.Student2.IB-plant2484-TMS21F2228P0023,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_C10,C10,10C,21.GS.C6.SN.Student2.IB-plant2486-TMS21F2228P0025,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_D10,D10,10D,21.GS.C6.SN.Student2.IB-plant2487-TMS21F2228P0026,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_E10,E10,10E,21.GS.C6.SN.Student2.IB-plant2488-TMS21F2228P0027,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_F10,F10,10F,21.GS.C6.SN.Student2.IB-plant2489-TMS21F2228P0028,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_G10,G10,10G,21.GS.C6.SN.Student2.IB-plant2490-TMS21F2228P0029,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_H10,H10,10H,21.GS.C6.SN.Student2.IB-plant2491-TMS21F2228P0030,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_A11,A11,11A,21.GS.C6.SN.Student2.IB-plant2492-TMS21F2228P0031,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_B11,B11,11B,21.GS.C6.SN.Student2.IB-plant2493-TMS21F2228P0032,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_C11,C11,11C,21.GS.C6.SN.Student2.IB-plant2494-TMS21F2228P0033,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_D11,D11,11D,21.GS.C6.SN.Student2.IB-plant2495-TMS21F2228P0034,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_E11,E11,11E,21.GS.C6.SN.Student2.IB-plant2496-TMS21F2228P0035,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_F11,F11,11F,21.GS.C6.SN.Student2.IB-plant2497-TMS21F2228P0036,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_G11,G11,11G,21.GS.C6.SN.Student2.IB-plant2498-TMS21F2228P0037,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_H11,H11,11H,BLANK_Plate 14_H11,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_A12,A12,12A,21.GS.C6.SN.Student2.IB-plant2499-TMS21F2228P0038,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_B12,B12,12B,21.GS.C6.SN.Student2.IB-plant2500-TMS21F2228P0039,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_C12,C12,12C,21.GS.C6.SN.Student2.IB-plant2501-TMS21F2228P0040,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_D12,D12,12D,21.GS.C6.SN.Student2.IB-plant2502-TMS21F2228P0041,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_E12,E12,12E,21.GS.C6.SN.Student2.IB-plant2503-TMS21F2228P0042,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_F12,F12,12F,21.GS.C6.SN.Student2.IB-plant2504-TMS21F2228P0043,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_G12,G12,12G,21.GS.C6.SN.Student2.IB-plant2505-TMS21F2228P0044,ruth,,Leaf,CTAB
7/9/21,Plate 14,Seren Plate 14,Plate 14_H12,H12,12H,BLANK_Plate 14_H12,ruth,,Leaf,CTAB
