date,plate_id,plate_name,sample_id,well_A01,well_01A,tissue_id,dna_person,notes,tissue_type,extraction
7/9/21,plate 19,Seren Plate 19,plate 19_E08,E08,08E,3408,seren,,Leaf,CTAB
7/9/21,plate 19,Seren Plate 19,plate 19_F08,F08,08F,3410,seren,,Leaf,CTAB
7/9/21,plate 19,Seren Plate 19,plate 19_G08,G08,08G,3412,seren,,Leaf,CTAB
7/9/21,plate 19,Seren Plate 19,plate 19_H08,H08,08H,3414,seren,,Leaf,CTAB
7/9/21,plate 19,Seren Plate 19,plate 19_A09,A09,09A,3417,seren,,Leaf,CTAB
7/9/21,plate 19,Seren Plate 19,plate 19_B09,B09,09B,3418,seren,,Leaf,CTAB
7/9/21,plate 19,Seren Plate 19,plate 19_C09,C09,09C,3420,seren,,Leaf,CTAB
7/9/21,plate 19,Seren Plate 19,plate 19_D09,D09,09D,3422,seren,,Leaf,CTAB
7/9/21,plate 19,Seren Plate 19,plate 19_E09,E09,09E,3424,seren,,Leaf,CTAB
7/9/21,plate 19,Seren Plate 19,plate 19_F09,F09,09F,3426,seren,,Leaf,CTAB
7/9/21,plate 19,Seren Plate 19,plate 19_G09,G09,09G,3428,seren,,Leaf,CTAB
7/9/21,plate 19,Seren Plate 19,plate 19_H09,H09,09H,3431,seren,,Leaf,CTAB
7/9/21,plate 19,Seren Plate 19,plate 19_A10,A10,10A,3433,seren,,Leaf,CTAB
7/9/21,plate 19,Seren Plate 19,plate 19_B10,B10,10B,3434,seren,,Leaf,CTAB
7/9/21,plate 19,Seren Plate 19,plate 19_C10,C10,10C,3435,seren,,Leaf,CTAB
7/9/21,plate 19,Seren Plate 19,plate 19_D10,D10,10D,3436,seren,,Leaf,CTAB
7/9/21,plate 19,Seren Plate 19,plate 19_E10,E10,10E,3438,seren,,Leaf,CTAB
7/9/21,plate 19,Seren Plate 19,plate 19_F10,F10,10F,3440,seren,,Leaf,CTAB
7/9/21,plate 19,Seren Plate 19,plate 19_G10,G10,10G,3442,seren,,Leaf,CTAB
7/9/21,plate 19,Seren Plate 19,plate 19_H10,H10,10H,3444,seren,,Leaf,CTAB
7/9/21,plate 19,Seren Plate 19,plate 19_A11,A11,11A,3446,seren,,Leaf,CTAB
7/9/21,plate 19,Seren Plate 19,plate 19_B11,B11,11B,3448,seren,,Leaf,CTAB
7/9/21,plate 19,Seren Plate 19,plate 19_C11,C11,11C,3450,seren,,Leaf,CTAB
7/9/21,plate 19,Seren Plate 19,plate 19_D11,D11,11D,3453,seren,,Leaf,CTAB
7/9/21,plate 19,Seren Plate 19,plate 19_E11,E11,11E,3455,seren,,Leaf,CTAB
7/9/21,plate 19,Seren Plate 19,plate 19_F11,F11,11F,3456,seren,,Leaf,CTAB
7/9/21,plate 19,Seren Plate 19,plate 19_G11,G11,11G,3457,seren,,Leaf,CTAB
7/9/21,plate 19,Seren Plate 19,plate 19_H11,H11,11H,BLANK_plate 19_H11,seren,,Leaf,CTAB
7/9/21,plate 19,Seren Plate 19,plate 19_A12,A12,12A,3459,seren,,Leaf,CTAB
7/9/21,plate 19,Seren Plate 19,plate 19_B12,B12,12B,3461,seren,,Leaf,CTAB
7/9/21,plate 19,Seren Plate 19,plate 19_C12,C12,12C,3463,seren,,Leaf,CTAB
7/9/21,plate 19,Seren Plate 19,plate 19_D12,D12,12D,3465,seren,,Leaf,CTAB
7/9/21,plate 19,Seren Plate 19,plate 19_E12,E12,12E,3467,seren,,Leaf,CTAB
7/9/21,plate 19,Seren Plate 19,plate 19_F12,F12,12F,3468,seren,,Leaf,CTAB
7/9/21,plate 19,Seren Plate 19,plate 19_G12,G12,12G,3469,seren,,Leaf,CTAB
7/9/21,plate 19,Seren Plate 19,plate 19_H12,H12,12H,BLANK_plate 19_H12,seren,,Leaf,CTAB
