date,plate_id,plate_name,sample_id,well_A01,well_01A,tissue_id,dna_person,notes,tissue_type,extraction
7/12/21,plate 22,Seren Plate 22,plate 22_A01,A01,01A,4897,seren,,Leaf,CTAB
7/12/21,plate 22,Seren Plate 22,plate 22_B01,B01,01B,4899,seren,,Leaf,CTAB
7/12/21,plate 22,Seren Plate 22,plate 22_C01,C01,01C,3901,seren,,Leaf,CTAB
7/12/21,plate 22,Seren Plate 22,plate 22_D01,D01,01D,3903,seren,,Leaf,CTAB
7/12/21,plate 22,Seren Plate 22,plate 22_E01,E01,01E,3905,seren,,Leaf,CTAB
7/12/21,plate 22,Seren Plate 22,plate 22_F01,F01,01F,3908,seren,,Leaf,CTAB
7/12/21,plate 22,Seren Plate 22,plate 22_G01,G01,01G,3909,seren,,Leaf,CTAB
7/12/21,plate 22,Seren Plate 22,plate 22_H01,H01,01H,3910,seren,,Leaf,CTAB
7/12/21,plate 22,Seren Plate 22,plate 22_A02,A02,02A,3912,seren,,Leaf,CTAB
7/12/21,plate 22,Seren Plate 22,plate 22_B02,B02,02B,3914,seren,,Leaf,CTAB
7/12/21,plate 22,Seren Plate 22,plate 22_C02,C02,02C,3917,seren,,Leaf,CTAB
7/12/21,plate 22,Seren Plate 22,plate 22_D02,D02,02D,3919,seren,,Leaf,CTAB
7/12/21,plate 22,Seren Plate 22,plate 22_E02,E02,02E,3921,seren,,Leaf,CTAB
7/12/21,plate 22,Seren Plate 22,plate 22_F02,F02,02F,3922,seren,,Leaf,CTAB
7/12/21,plate 22,Seren Plate 22,plate 22_G02,G02,02G,3923,seren,,Leaf,CTAB
7/12/21,plate 22,Seren Plate 22,plate 22_H02,H02,02H,3926,seren,,Leaf,CTAB
7/12/21,plate 22,Seren Plate 22,plate 22_A03,A03,03A,3930,seren,,Leaf,CTAB
7/12/21,plate 22,Seren Plate 22,plate 22_B03,B03,03B,3932,seren,,Leaf,CTAB
7/12/21,plate 22,Seren Plate 22,plate 22_C03,C03,03C,3936,seren,,Leaf,CTAB
7/12/21,plate 22,Seren Plate 22,plate 22_D03,D03,03D,3938,seren,,Leaf,CTAB
7/12/21,plate 22,Seren Plate 22,plate 22_E03,E03,03E,3939,seren,,Leaf,CTAB
7/12/21,plate 22,Seren Plate 22,plate 22_F03,F03,03F,3941,seren,,Leaf,CTAB
7/12/21,plate 22,Seren Plate 22,plate 22_G03,G03,03G,3943,seren,,Leaf,CTAB
7/12/21,plate 22,Seren Plate 22,plate 22_H03,H03,03H,3945,seren,,Leaf,CTAB
7/12/21,plate 22,Seren Plate 22,plate 22_A04,A04,04A,3947,seren,,Leaf,CTAB
7/12/21,plate 22,Seren Plate 22,plate 22_B04,B04,04B,3949,seren,,Leaf,CTAB
7/12/21,plate 22,Seren Plate 22,plate 22_C04,C04,04C,3951,seren,,Leaf,CTAB
7/12/21,plate 22,Seren Plate 22,plate 22_D04,D04,04D,3953,seren,,Leaf,CTAB
7/12/21,plate 22,Seren Plate 22,plate 22_E04,E04,04E,3954,seren,,Leaf,CTAB
7/12/21,plate 22,Seren Plate 22,plate 22_F04,F04,04F,3956,seren,,Leaf,CTAB
7/12/21,plate 22,Seren Plate 22,plate 22_G04,G04,04G,3958,seren,,Leaf,CTAB
7/12/21,plate 22,Seren Plate 22,plate 22_H04,H04,04H,3960,seren,,Leaf,CTAB
7/12/21,plate 22,Seren Plate 22,plate 22_A05,A05,05A,3961,seren,,Leaf,CTAB
7/12/21,plate 22,Seren Plate 22,plate 22_B05,B05,05B,3963,seren,,Leaf,CTAB
7/12/21,plate 22,Seren Plate 22,plate 22_C05,C05,05C,3965,seren,,Leaf,CTAB
7/12/21,plate 22,Seren Plate 22,plate 22_D05,D05,05D,3967,seren,,Leaf,CTAB
