date,plate_id,plate_name,sample_id,well_A01,well_01A,tissue_id,dna_person,notes,tissue_type,extraction
7/12/21,Plate 24,Seren Plate 24,Plate 24_A01,A01,01A,4281,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_B01,B01,01B,4283,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_C01,C01,01C,4285,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_D01,D01,01D,4286,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_E01,E01,01E,4288,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_F01,F01,01F,4290,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_G01,G01,01G,4292,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_H01,H01,01H,4294,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_A02,A02,02A,4296,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_B02,B02,02B,4298,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_C02,C02,02C,4300,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_D02,D02,02D,4302,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_E02,E02,02E,4304,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_F02,F02,02F,4306,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_G02,G02,02G,4308,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_H02,H02,02H,4310,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_A03,A03,03A,4312,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_B03,B03,03B,4314,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_C03,C03,03C,4316,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_D03,D03,03D,4318,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_E03,E03,03E,4320,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_F03,F03,03F,4322,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_G03,G03,03G,4324,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_H03,H03,03H,4326,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_A04,A04,04A,4328,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_B04,B04,04B,4330,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_C04,C04,04C,4332,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_D04,D04,04D,4333,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_E04,E04,04E,4335,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_F04,F04,04F,4337,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_G04,G04,04G,4338,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_H04,H04,04H,4341,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_A05,A05,05A,4344,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_B05,B05,05B,4346,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_C05,C05,05C,4348,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_D05,D05,05D,4351,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_E05,E05,05E,4353,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_F05,F05,05F,4355,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_G05,G05,05G,4357,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_H05,H05,05H,4359,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_A06,A06,06A,4360,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_B06,B06,06B,4362,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_C06,C06,06C,4364,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_D06,D06,06D,4366,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_E06,E06,06E,4368,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_F06,F06,06F,4370,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_G06,G06,06G,4372,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_H06,H06,06H,4374,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_A07,A07,07A,4376,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_B07,B07,07B,4378,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_C07,C07,07C,4380,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_D07,D07,07D,3482,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_E07,E07,07E,4384,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_F07,F07,07F,4386,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_G07,G07,07G,4388,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_H07,H07,07H,4403,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_A08,A08,08A,4404,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_B08,B08,08B,4406,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_C08,C08,08C,4408,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_D08,D08,08D,4410,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_E08,E08,08E,4412,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_F08,F08,08F,4413,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_G08,G08,08G,4415,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_H08,H08,08H,4417,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_A09,A09,09A,4419,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_B09,B09,09B,4421,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_C09,C09,09C,4423,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_D09,D09,09D,4425,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_E09,E09,09E,4427,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_F09,F09,09F,4429,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_G09,G09,09G,4431,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_H09,H09,09H,4432,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_A10,A10,10A,4434,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_B10,B10,10B,4437,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_C10,C10,10C,4439,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_D10,D10,10D,4440,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_E10,E10,10E,4441,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_F10,F10,10F,4442,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_G10,G10,10G,4443,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_H10,H10,10H,4445,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_A11,A11,11A,4446,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_B11,B11,11B,4447,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_C11,C11,11C,4448,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_D11,D11,11D,4449,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_E11,E11,11E,4451,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_F11,F11,11F,4452,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_G11,G11,11G,4453,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_H11,H11,11H,BLANK_Plate 24_H11,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_A12,A12,12A,4454,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_B12,B12,12B,4455,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_C12,C12,12C,4456,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_D12,D12,12D,4457,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_E12,E12,12E,4458,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_F12,F12,12F,4424,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_G12,G12,12G,4426,ruth,,Leaf,CTAB
7/12/21,Plate 24,Seren Plate 24,Plate 24_H12,H12,12H,BLANK_Plate 24_H12,ruth,,Leaf,CTAB
