date,plate_id,plate_name,sample_id,well_A01,well_01A,tissue_id,dna_person,notes,tissue_type,extraction
7/8/21,Plate 8,Seren Plate 8,Plate 8_A01,A01,01A,21.GS.C6.SN.Student2.IB-plant1195-TMS21F2078P0005,ruth,,Leaf,CTAB
7/8/21,Plate 8,Seren Plate 8,Plate 8_B01,B01,01B,21.GS.C6.SN.Student2.IB-plant1198-TMS21F2079P0002,ruth,,Leaf,CTAB
7/8/21,Plate 8,Seren Plate 8,Plate 8_C01,C01,01C,21.GS.C6.SN.Student2.IB-plant1201-TMS21F2079P0005,ruth,,Leaf,CTAB
7/8/21,Plate 8,Seren Plate 8,Plate 8_D01,D01,01D,21.GS.C6.SN.Student2.IB-plant1203-TMS21F2079P0007,ruth,,Leaf,CTAB
7/8/21,Plate 8,Seren Plate 8,Plate 8_E01,E01,01E,21.GS.C6.SN.Student2.IB-plant1205-TMS21F2079P0009,ruth,,Leaf,CTAB
7/8/21,Plate 8,Seren Plate 8,Plate 8_F01,F01,01F,1207,ruth,,Leaf,CTAB
7/8/21,Plate 8,Seren Plate 8,Plate 8_G01,G01,01G,21.GS.C6.SN.Student2.IB-plant1210-TMS21F2080P0001,ruth,,Leaf,CTAB
7/8/21,Plate 8,Seren Plate 8,Plate 8_H01,H01,01H,21.GS.C6.SN.Student2.IB-plant1212-TMS21F2080P0003,ruth,,Leaf,CTAB
7/8/21,Plate 8,Seren Plate 8,Plate 8_A02,A02,02A,21.GS.C6.SN.Student2.IB-plant1214-TMS21F2080P0005,ruth,,Leaf,CTAB
7/8/21,Plate 8,Seren Plate 8,Plate 8_B02,B02,02B,21.GS.C6.SN.Student2.IB-plant1216-TMS21F2081P0002,ruth,,Leaf,CTAB
7/8/21,Plate 8,Seren Plate 8,Plate 8_C02,C02,02C,21.GS.C6.SN.Student2.IB-plant1218-TMS21F2081P0004,ruth,,Leaf,CTAB
7/8/21,Plate 8,Seren Plate 8,Plate 8_D02,D02,02D,21.GS.C6.SN.Student2.IB-plant1220-TMS21F2081P0006,ruth,,Leaf,CTAB
7/8/21,Plate 8,Seren Plate 8,Plate 8_E02,E02,02E,21.GS.C6.SN.Student2.IB-plant1222-TMS21F2082P0001,ruth,,Leaf,CTAB
7/8/21,Plate 8,Seren Plate 8,Plate 8_F02,F02,02F,21.GS.C6.SN.Student2.IB-plant1224-TMS21F2082P0003,ruth,,Leaf,CTAB
7/8/21,Plate 8,Seren Plate 8,Plate 8_G02,G02,02G,21.GS.C6.SN.Student2.IB-plant1225-TMS21F2082P0004,ruth,,Leaf,CTAB
7/8/21,Plate 8,Seren Plate 8,Plate 8_H02,H02,02H,21.GS.C6.SN.Student2.IB-plant1227-TMS21F2082P0006,ruth,,Leaf,CTAB
7/8/21,Plate 8,Seren Plate 8,Plate 8_A03,A03,03A,21.GS.C6.SN.Student2.IB-plant1229-TMS21F2082P0008,ruth,,Leaf,CTAB
7/8/21,Plate 8,Seren Plate 8,Plate 8_B03,B03,03B,21.GS.C6.SN.Student2.IB-plant1231-TMS21F2082P0010,ruth,,Leaf,CTAB
7/8/21,Plate 8,Seren Plate 8,Plate 8_C03,C03,03C,21.GS.C6.SN.Student2.IB-plant1234-TMS21F2083P0002,ruth,,Leaf,CTAB
7/8/21,Plate 8,Seren Plate 8,Plate 8_D03,D03,03D,1236,ruth,,Leaf,CTAB
7/8/21,Plate 8,Seren Plate 8,Plate 8_E03,E03,03E,21.GS.C6.SN.Student2.IB-plant1238-TMS21F2083P0006,ruth,,Leaf,CTAB
7/8/21,Plate 8,Seren Plate 8,Plate 8_F03,F03,03F,21.GS.C6.SN.Student2.IB-plant1240-TMS21F2083P0008,ruth,,Leaf,CTAB
7/8/21,Plate 8,Seren Plate 8,Plate 8_G03,G03,03G,21.GS.C6.SN.Student2.IB-plant1242-TMS21F2083P0010,ruth,,Leaf,CTAB
7/8/21,Plate 8,Seren Plate 8,Plate 8_H03,H03,03H,21.GS.C6.SN.Student2.IB-plant1244-TMS21F2083P0012,ruth,,Leaf,CTAB
7/8/21,Plate 8,Seren Plate 8,Plate 8_A04,A04,04A,21.GS.C6.SN.Student2.IB-plant1246-TMS21F2083P0014,ruth,,Leaf,CTAB
7/8/21,Plate 8,Seren Plate 8,Plate 8_B04,B04,04B,21.GS.C6.SN.Student2.IB-plant1248-TMS21F2083P0016,ruth,,Leaf,CTAB
7/8/21,Plate 8,Seren Plate 8,Plate 8_C04,C04,04C,21.GS.C6.SN.Student2.IB-plant1250-TMS21F2083P0018,ruth,,Leaf,CTAB
7/8/21,Plate 8,Seren Plate 8,Plate 8_D04,D04,04D,21.GS.C6.SN.Student2.IB-plant1253-TMS21F2083P0021,ruth,,Leaf,CTAB
7/8/21,Plate 8,Seren Plate 8,Plate 8_E04,E04,04E,21.GS.C6.SN.Student2.IB-plant1255-TMS21F2083P0023,ruth,,Leaf,CTAB
7/8/21,Plate 8,Seren Plate 8,Plate 8_F04,F04,04F,21.GS.C6.SN.Student2.IB-plant1257-TMS21F2083P0025,ruth,,Leaf,CTAB
7/8/21,Plate 8,Seren Plate 8,Plate 8_G04,G04,04G,21.GS.C6.SN.Student2.IB-plant1259-TMS21F2083P0027,ruth,,Leaf,CTAB
7/8/21,Plate 8,Seren Plate 8,Plate 8_H04,H04,04H,21.GS.C6.SN.Student2.IB-plant1261-TMS21F2083P0029,ruth,,Leaf,CTAB
