date,plate_id,plate_name,sample_id,well_A01,well_01A,tissue_id,dna_person,notes,tissue_type,extraction
7/7/21,plate 3,Seren Plate 3,plate 3_A01,A01,01A,341,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_B01,B01,01B,343,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_C01,C01,01C,345,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_D01,D01,01D,346,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_E01,E01,01E,347,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_F01,F01,01F,350,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_G01,G01,01G,353,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_H01,H01,01H,355,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_A02,A02,02A,357,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_B02,B02,02B,359,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_C02,C02,02C,361,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_D02,D02,02D,363,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_E02,E02,02E,364,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_F02,F02,02F,366,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_G02,G02,02G,367,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_H02,H02,02H,369,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_A03,A03,03A,372,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_B03,B03,03B,374,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_C03,C03,03C,375,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_D03,D03,03D,378,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_E03,E03,03E,380,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_F03,F03,03F,382,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_G03,G03,03G,384,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_H03,H03,03H,386,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_A04,A04,04A,387,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_B04,B04,04B,388,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_C04,C04,04C,392,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_D04,D04,04D,394,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_E04,E04,04E,395,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_F04,F04,04F,396,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_G04,G04,04G,401,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_H04,H04,04H,403,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_A05,A05,05A,406,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_B05,B05,05B,407,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_C05,C05,05C,408,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_D05,D05,05D,409,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_E05,E05,05E,411,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_F05,F05,05F,414,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_G05,G05,05G,415,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_H05,H05,05H,416,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_A06,A06,06A,418,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_B06,B06,06B,423,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_C06,C06,06C,425,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_D06,D06,06D,427,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_E06,E06,06E,429,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_F06,F06,06F,432,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_G06,G06,06G,434,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_H06,H06,06H,436,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_A07,A07,07A,438,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_B07,B07,07B,440,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_C07,C07,07C,442,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_D07,D07,07D,443,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_E07,E07,07E,447,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_F07,F07,07F,448,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_G07,G07,07G,449,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_H07,H07,07H,174,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_A08,A08,08A,166,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_B08,B08,08B,158,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_C08,C08,08C,152,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_D08,D08,08D,211,seren,,Leaf,CTAB
7/7/21,plate 3,Seren Plate 3,plate 3_E08,E08,08E,200,seren,,Leaf,CTAB
