date,plate_id,plate_name,sample_id,well_A01,well_01A,tissue_id,dna_person,notes,tissue_type,extraction
7/9/21,plate 17,Seren Plate 17,plate 17_A01,A01,01A,2898,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_B01,B01,01B,2900,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_C01,C01,01C,2902,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_D01,D01,01D,2903,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_E01,E01,01E,2912,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_F01,F01,01F,2913,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_G01,G01,01G,2914,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_H01,H01,01H,2916,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_A02,A02,02A,2919,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_B02,B02,02B,2920,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_C02,C02,02C,2921,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_D02,D02,02D,2926,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_E02,E02,02E,2929,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_F02,F02,02F,2931,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_G02,G02,02G,2934,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_H02,H02,02H,2936,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_A03,A03,03A,2937,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_B03,B03,03B,2938,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_C03,C03,03C,2940,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_D03,D03,03D,2942,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_E03,E03,03E,2945,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_F03,F03,03F,2947,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_G03,G03,03G,2949,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_H03,H03,03H,2950,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_A04,A04,04A,2951,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_B04,B04,04B,2952,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_C04,C04,04C,2954,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_D04,D04,04D,2956,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_E04,E04,04E,2958,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_F04,F04,04F,2960,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_G04,G04,04G,2962,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_H04,H04,04H,2963,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_A05,A05,05A,2965,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_B05,B05,05B,2967,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_C05,C05,05C,2969,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_D05,D05,05D,2971,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_E05,E05,05E,2973,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_F05,F05,05F,2975,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_G05,G05,05G,2977,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_H05,H05,05H,2978,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_A06,A06,06A,2979,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_B06,B06,06B,2981,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_C06,C06,06C,2982,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_D06,D06,06D,2983,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_E06,E06,06E,2985,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_F06,F06,06F,2988,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_G06,G06,06G,2989,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_H06,H06,06H,2991,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_A07,A07,07A,2994,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_B07,B07,07B,2996,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_C07,C07,07C,2998,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_D07,D07,07D,3000,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_E07,E07,07E,3002,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_F07,F07,07F,3003,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_G07,G07,07G,3011,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_H07,H07,07H,3013,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_A08,A08,08A,3015,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_B08,B08,08B,3017,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_C08,C08,08C,3019,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_D08,D08,08D,3022,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_E08,E08,08E,3024,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_F08,F08,08F,3025,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_G08,G08,08G,3027,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_H08,H08,08H,3029,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_A09,A09,09A,3031,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_B09,B09,09B,3033,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_C09,C09,09C,3035,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_D09,D09,09D,3037,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_E09,E09,09E,3039,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_F09,F09,09F,3041,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_G09,G09,09G,3043,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_H09,H09,09H,3045,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_A10,A10,10A,3046,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_B10,B10,10B,3047,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_C10,C10,10C,3049,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_D10,D10,10D,3051,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_E10,E10,10E,3053,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_F10,F10,10F,3055,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_G10,G10,10G,3057,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_H10,H10,10H,3059,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_A11,A11,11A,3060,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_B11,B11,11B,3061,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_C11,C11,11C,3063,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_D11,D11,11D,3065,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_E11,E11,11E,3067,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_F11,F11,11F,3068,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_G11,G11,11G,3069,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_H11,H11,11H,BLANK_plate 17_H11,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_A12,A12,12A,3072,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_B12,B12,12B,3074,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_C12,C12,12C,3076,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_D12,D12,12D,3077,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_E12,E12,12E,3079,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_F12,F12,12F,3081,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_G12,G12,12G,3082,seren,,Leaf,CTAB
7/9/21,plate 17,Seren Plate 17,plate 17_H12,H12,12H,BLANK_plate 17_H12,seren,,Leaf,CTAB
